id_player,player_name,nationality,field_position,id_team,assists,corners_taken,offsides,dribbles,total_attempts,attempts_on_target,attempts_off_target,blocked,balls_recovered,tackles,tackles_won,tackles_lost,clearance_attempted,fouls_committed,fouls_suffered,yellow_cards,red_cards,passing_accuracy(%),passes_attempted,passes_completed,crossing_accuracy(%),crosses_attempted,crosses_completed,free_kick_taken,matches_appearance,saves,goals_conceded,saves_on_penalty,clean_sheets,punches_made,goals,inside_area,outside_area,right_foot,left_foot,head,other,penalties_scored,distance_covered(km/h),top_speed,minutes_played,matches_appareance,Position,Age,Market Value,Club Name
250085369,manuel akanji,Switzerland,Defender,52919,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,25.0,4.0,1.0,3.0,4.0,5.0,2.0,0,0,95.5,337.0,320.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.28,331.0,4.0,Centre-Back,29.0,€45.00m,Manchester City
250176450,lamine yamal,Spain,Forward,50080,1.0,1.0,1.0,27.0,11.0,5.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,6.0,6.0,0,0,79.0,131.0,104.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35.83,31.71,330.0,4.0,Right Winger,17.0,€180.00m,FC Barcelona
250196709,atakan karazor,Türkiye,Midfielder,50107,0.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,21.0,10.0,4.0,6.0,5.0,6.0,10.0,0,0,95.25,278.0,266.0,0.0,3.0,0.0,20.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.43,30.55,330.0,4.0,Defensive Midfield,28.0,€12.00m,VfB Stuttgart
250096698,christian pulisic,USA,Forward,50058,1.0,11.0,0.0,6.0,7.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,0,0,88.75,149.0,133.0,55.56,9.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,44.55,33.53,329.0,4.0,Right Winger,26.0,€60.00m,AC Milan
250056159,qazim laci,Albania,Midfielder,50033,0.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,12.0,5.0,3.0,2.0,5.0,4.0,1.0,0,0,80.75,110.0,89.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.01,31.65,329.0,4.0,Central Midfield,29.0,€4.00m,AC Sparta Prague
250110734,filip ugrinic,Switzerland,Midfielder,50031,0.0,5.0,0.0,5.0,4.0,2.0,2.0,0.0,16.0,5.0,1.0,4.0,2.0,4.0,3.0,1,0,89.75,157.0,141.0,27.28,11.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75,32.25,328.0,4.0,Central Midfield,26.0,€7.00m,BSC Young Boys
250102866,amadou haidara,Mali,Midfielder,2603790,0.0,0.0,1.0,2.0,4.0,2.0,2.0,0.0,21.0,11.0,7.0,4.0,10.0,3.0,1.0,0,0,88.25,154.0,138.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.63,30.13,327.0,4.0,Central Midfield,27.0,€24.00m,RB Leipzig
250113211,orkun kokcu,Türkiye,Midfielder,50147,0.0,4.0,0.0,6.0,5.0,3.0,2.0,0.0,11.0,1.0,0.0,1.0,2.0,1.0,10.0,1,0,76.75,173.0,137.0,50.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,38.54,32.52,325.0,4.0,Central Midfield,24.0,€35.00m,SL Benfica
250168990,arnau martinez,Spain,Defender,2602798,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,15.0,6.0,3.0,3.0,6.0,4.0,4.0,2,1,86.0,172.0,150.0,0.0,6.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.42,31.69,325.0,4.0,Right-Back,21.0,€15.00m,Girona FC
250134138,bradley barcola,France,Forward,52747,0.0,1.0,1.0,15.0,6.0,4.0,2.0,0.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,0,0,78.0,122.0,99.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75,35.27,324.0,4.0,Left Winger,22.0,€65.00m,Paris Saint-Germain
250130414,arne engels,Belgium,Midfielder,50050,3.0,21.0,0.0,2.0,8.0,4.0,0.0,4.0,12.0,5.0,3.0,2.0,3.0,5.0,5.0,0,0,82.0,144.0,121.0,26.32,19.0,5.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,45.03,31.89,323.0,4.0,Central Midfield,21.0,€11.00m,Celtic FC
250103758,erling haaland,Norway,Forward,52919,0.0,0.0,0.0,1.0,21.0,10.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,84.25,22.0,18.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,33.95,34.86,321.0,4.0,Centre-Forward,24.0,€200.00m,Manchester City
250064252,rade krunic,Bosnia and Herzegovina,Midfielder,50069,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,9.0,4.0,0.0,4.0,1.0,4.0,2.0,0,0,88.5,128.0,115.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53,30.6,321.0,4.0,Defensive Midfield,31.0,€10.00m,Red Star Belgrade
250042780,mike maignan,France,Goalkeeper,50058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,85.0,151.0,127.0,0.0,0.0,0.0,7.0,4.0,27.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77,26.4,321.0,4.0,Goalkeeper,29.0,€35.00m,AC Milan
250124460,christos tzolis,Greece,Forward,50043,0.0,0.0,1.0,5.0,12.0,6.0,3.0,3.0,9.0,1.0,0.0,1.0,1.0,7.0,8.0,0,0,91.0,117.0,106.0,33.34,3.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,39.01,33.24,320.0,4.0,Left Winger,23.0,€18.00m,Club Brugge KV
250076357,trent alexanderarnold,England,Defender,7889,1.0,3.0,0.0,2.0,6.0,0.0,2.0,4.0,21.0,2.0,1.0,1.0,1.0,1.0,1.0,0,0,75.75,181.0,137.0,22.23,9.0,2.0,6.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,34.14,320.0,4.0,Right-Back,26.0,€110.00m,Liverpool FC
250002096,robert lewandowski,Poland,Forward,50080,0.0,0.0,0.0,2.0,13.0,6.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,7.0,0,0,74.25,66.0,49.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,35.21,30.59,318.0,4.0,Centre-Forward,36.0,€90.00m,FC Barcelona
250089228,rafael leao,Portugal,Forward,50058,2.0,1.0,3.0,27.0,5.0,3.0,0.0,2.0,2.0,4.0,1.0,3.0,0.0,4.0,3.0,1,0,82.75,120.0,100.0,16.67,6.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.47,35.59,317.0,4.0,Left Winger,25.0,€90.00m,AC Milan
250099180,dusan vlahovic,Serbia,Forward,50139,1.0,0.0,2.0,1.0,13.0,6.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,6.0,4.0,0,0,86.5,44.0,38.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,38.47,32.25,316.0,4.0,Centre-Forward,25.0,€85.00m,Juventus FC
250028715,berat djimsiti,Albania,Defender,52816,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,23.0,3.0,1.0,2.0,13.0,4.0,1.0,0,0,89.0,230.0,203.0,25.0,4.0,1.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.52,31.23,315.0,4.0,Centre-Back,32.0,€22.00m,Atalanta BC
250101284,federico valverde,Uruguay,Midfielder,50051,0.0,0.0,0.0,3.0,4.0,0.0,2.0,2.0,15.0,5.0,2.0,3.0,4.0,2.0,0.0,1,0,94.25,173.0,161.0,0.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.19,35.23,315.0,4.0,Central Midfield,26.0,€130.00m,Real Madrid
250106709,bafode diakite,France,Defender,75797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,12.0,0.0,4.0,1,0,93.25,160.0,151.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.96,32.09,315.0,4.0,Centre-Back,24.0,€25.00m,LOSC Lille
97923,manuel neuer,Germany,Goalkeeper,50037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,90.75,156.0,139.0,0.0,0.0,0.0,6.0,4.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.67,24.91,315.0,4.0,Goalkeeper,38.0,€4.00m,Bayern Munich
250112880,raphinha,Brazil,Forward,50080,3.0,12.0,2.0,7.0,15.0,5.0,8.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,0,0,71.0,135.0,99.0,23.08,13.0,3.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,38.69,33.37,314.0,4.0,Left Winger,28.0,€80.00m,FC Barcelona
250019498,antoine griezmann,France,Forward,50124,2.0,9.0,1.0,2.0,8.0,1.0,6.0,1.0,7.0,3.0,1.0,2.0,0.0,1.0,2.0,0,0,83.25,179.0,150.0,28.58,14.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.67,30.89,314.0,4.0,Centre-Forward,33.0,€150.00m,Atlético de Madrid
250099671,guus til,Netherlands,Midfielder,50062,0.0,0.0,1.0,2.0,7.0,3.0,2.0,2.0,6.0,2.0,0.0,2.0,2.0,3.0,2.0,0,0,79.5,80.0,64.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39,32.04,314.0,4.0,Attacking Midfield,27.0,€12.00m,PSV Eindhoven
250041770,serge gnabry,Germany,Forward,50037,1.0,3.0,7.0,7.0,7.0,6.0,1.0,0.0,7.0,6.0,1.0,5.0,0.0,3.0,2.0,1,0,86.75,158.0,137.0,9.1,11.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.24,31.99,312.0,4.0,Left Winger,29.0,€90.00m,Bayern Munich
250091290,mahdi camara,France,Midfielder,2601306,1.0,0.0,0.0,5.0,7.0,2.0,3.0,2.0,20.0,8.0,4.0,4.0,0.0,7.0,5.0,1,0,88.25,100.0,88.0,33.34,6.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.63,35.14,310.0,4.0,Central Midfield,26.0,€10.00m,Stade Brestois 29
250157930,joel monteiro,Switzerland,Forward,50031,0.0,0.0,2.0,18.0,7.0,0.0,6.0,1.0,14.0,9.0,5.0,4.0,0.0,4.0,4.0,2,0,68.5,70.0,48.0,20.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.83,33.14,308.0,4.0,Right Midfield,25.0,€7.00m,BSC Young Boys
250167111,mika biereth,Denmark,Forward,50111,0.0,0.0,2.0,3.0,4.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,8.0,4.0,0,0,57.5,44.0,25.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.32,34.36,308.0,4.0,Centre-Forward,22.0,€13.00m,AS Monaco
250146674,kerem akturkoglu,Türkiye,Forward,50147,0.0,0.0,1.0,7.0,8.0,5.0,1.0,2.0,10.0,1.0,0.0,1.0,4.0,2.0,1.0,0,0,76.5,83.0,64.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,38.68,32.63,307.0,4.0,Left Winger,26.0,€25.00m,SL Benfica
250200228,malick yalcouye,Mali,Midfielder,50111,0.0,0.0,0.0,12.0,5.0,0.0,2.0,3.0,11.0,6.0,1.0,5.0,1.0,7.0,9.0,2,0,86.25,137.0,119.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.82,32.65,307.0,4.0,Right Midfield,19.0,€13.00m,SK Sturm Graz
250121132,danylo ignatenko,Ukraine,Midfielder,52797,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,7.0,13.0,3.0,10.0,3.0,7.0,1.0,2,0,90.5,121.0,108.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1,32.89,307.0,4.0,Central Midfield,27.0,€1.80m,Slovan Bratislava
250140940,martin baturina,Croatia,Midfielder,50164,1.0,7.0,0.0,15.0,4.0,1.0,2.0,1.0,7.0,2.0,0.0,2.0,0.0,5.0,6.0,1,0,88.0,128.0,112.0,27.28,11.0,3.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.46,32.09,305.0,4.0,Attacking Midfield,22.0,€20.00m,GNK Dinamo Zagreb
250163623,andrea cambiaso,Italy,Defender,50139,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,11.0,1.0,0.0,1.0,4.0,0.0,1.0,0,0,87.5,203.0,180.0,14.29,7.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.07,33.82,305.0,4.0,Left-Back,25.0,€40.00m,Juventus FC
250187759,eguinaldo,Brazil,Forward,52707,1.0,0.0,3.0,3.0,6.0,2.0,1.0,3.0,3.0,5.0,1.0,4.0,3.0,4.0,5.0,0,0,77.25,65.0,50.0,100.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.49,34.32,305.0,4.0,Left Winger,20.0,€3.00m,Shakhtar Donetsk
250061027,fredrik aursnes,Norway,Midfielder,50147,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,12.0,2.0,0.0,2.0,3.0,4.0,0.0,2,0,89.0,162.0,145.0,66.67,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.49,30.42,304.0,4.0,Central Midfield,29.0,€20.00m,SL Benfica
250101534,phil foden,England,Midfielder,52919,1.0,13.0,0.0,6.0,17.0,7.0,6.0,4.0,6.0,2.0,2.0,0.0,1.0,0.0,2.0,0,0,91.5,198.0,181.0,23.81,21.0,5.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,38.33,32.9,303.0,4.0,Right Winger,24.0,€150.00m,Manchester City
250099258,ademola lookman,Nigeria,Forward,52816,1.0,10.0,0.0,14.0,8.0,3.0,4.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,2.0,0,0,80.5,118.0,95.0,46.67,15.0,7.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,32.04,34.29,303.0,4.0,Second Striker,27.0,€55.00m,Atalanta BC
250196712,silas,DR Congo,Forward,50069,0.0,0.0,2.0,14.0,3.0,2.0,1.0,0.0,11.0,5.0,2.0,3.0,1.0,6.0,2.0,1,0,74.75,57.0,44.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.29,34.34,303.0,4.0,Right Winger,26.0,€25.00m,Red Star Belgrade
250127111,benjamin sesko,Slovenia,Forward,2603790,0.0,0.0,0.0,3.0,11.0,7.0,2.0,2.0,3.0,1.0,0.0,1.0,5.0,6.0,3.0,1,0,64.0,46.0,31.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,39.71,33.84,302.0,4.0,Centre-Forward,21.0,€50.00m,RB Leipzig
250171301,karim konate,Ivory Coast,Forward,50030,0.0,0.0,3.0,8.0,12.0,4.0,4.0,4.0,3.0,4.0,0.0,4.0,1.0,8.0,5.0,0,0,65.75,53.0,35.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,38.22,31.66,302.0,4.0,Centre-Forward,20.0,€25.00m,Red Bull Salzburg
250076574,kylian mbappe,France,Forward,50051,1.0,1.0,1.0,12.0,20.0,9.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0,0,77.0,74.0,58.0,22.23,9.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,30.06,35.67,302.0,4.0,Centre-Forward,26.0,€200.00m,Real Madrid
250174822,savinho,Brazil,Midfielder,52919,1.0,5.0,0.0,28.0,11.0,1.0,3.0,7.0,6.0,1.0,0.0,1.0,0.0,2.0,3.0,1,0,84.5,151.0,130.0,27.28,22.0,6.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.95,34.39,302.0,4.0,Right Winger,20.0,€55.00m,Manchester City
250086316,thomas partey,Ghana,Midfielder,52280,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,17.0,7.0,5.0,2.0,5.0,3.0,2.0,0,0,88.0,195.0,174.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22,33.23,302.0,4.0,Defensive Midfield,31.0,€50.00m,Arsenal FC
250171055,kenan yildiz,Türkiye,Forward,50139,0.0,2.0,3.0,13.0,8.0,2.0,2.0,4.0,6.0,1.0,0.0,1.0,0.0,3.0,8.0,0,0,80.25,107.0,86.0,25.0,12.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,36.82,34.16,300.0,4.0,Left Winger,19.0,€45.00m,Juventus FC
250176453,pau cubarsi,Spain,Defender,50080,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,10.0,2.0,2.0,0.0,7.0,4.0,3.0,0,0,92.5,253.0,238.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68,31.77,300.0,4.0,Centre-Back,18.0,€70.00m,FC Barcelona
250113276,jeremie frimpong,Netherlands,Defender,50109,3.0,0.0,2.0,6.0,6.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,5.0,4.0,8.0,2,0,81.25,92.0,76.0,20.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.31,35.38,297.0,4.0,Right Midfield,24.0,€50.00m,Bayer 04 Leverkusen
250163786,joaquin seys,Belgium,Defender,50043,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,17.0,6.0,4.0,2.0,13.0,3.0,0.0,1,0,84.75,155.0,133.0,66.67,3.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.84,32.98,297.0,4.0,Left-Back,19.0,€7.00m,Club Brugge KV
250058258,benjamin henrichs,Germany,Defender,2603790,0.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,26.0,8.0,3.0,5.0,4.0,3.0,3.0,1,0,87.5,149.0,129.0,25.0,8.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,33.07,295.0,4.0,Right-Back,27.0,€20.00m,RB Leipzig
250194673,deniz undav,Germany,Forward,50107,0.0,0.0,8.0,2.0,13.0,5.0,4.0,4.0,2.0,3.0,2.0,1.0,0.0,6.0,6.0,0,0,81.0,66.0,53.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,30.59,294.0,4.0,Centre-Forward,28.0,€28.00m,VfB Stuttgart
250051291,janis blaswich,Germany,Goalkeeper,50030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,79.0,114.0,83.0,0.0,0.0,0.0,4.0,4.0,10.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.97,25.51,291.0,4.0,Goalkeeper,33.0,€1.00m,Red Bull Salzburg
250143693,pedri,Spain,Midfielder,50080,1.0,5.0,0.0,10.0,2.0,0.0,1.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,2.0,0,0,86.5,159.0,138.0,40.0,5.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91,31.42,290.0,4.0,Central Midfield,22.0,€100.00m,FC Barcelona
250128255,emerson royal,Brazil,Defender,50058,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,12.0,5.0,2.0,3.0,4.0,3.0,4.0,0,0,90.0,172.0,162.0,33.34,6.0,2.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.69,32.11,290.0,4.0,Right-Back,26.0,€30.00m,AC Milan
250106148,nicolas kuhn,Germany,Midfielder,50050,1.0,1.0,2.0,16.0,4.0,3.0,1.0,0.0,9.0,4.0,1.0,3.0,1.0,3.0,1.0,0,0,72.5,104.0,76.0,50.0,8.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,35.09,35.94,289.0,4.0,Right Winger,25.0,€10.00m,Celtic FC
250118391,edmond tapsoba,Burkina Faso,Defender,50109,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,18.0,7.0,2.0,5.0,12.0,4.0,3.0,0,0,89.25,166.0,147.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.78,32.3,288.0,4.0,Centre-Back,26.0,€45.00m,Bayer 04 Leverkusen
250004721,granit xhaka,Switzerland,Midfielder,50109,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,18.0,9.0,3.0,6.0,4.0,5.0,0.0,1,0,91.75,228.0,210.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.33,31.34,288.0,4.0,Defensive Midfield,32.0,€50.00m,Bayer 04 Leverkusen
250129446,liam scales,Republic of Ireland,Defender,50050,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,3.0,2.0,1.0,18.0,2.0,0.0,0,0,95.75,220.0,209.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.04,32.1,287.0,4.0,Centre-Back,26.0,€4.00m,Celtic FC
250107477,jeff chabot,Germany,Defender,50107,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,13.0,7.0,5.0,2.0,21.0,1.0,1.0,0,0,85.75,212.0,197.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,32.38,286.0,4.0,Centre-Back,27.0,€12.00m,VfB Stuttgart
250112690,denzel dumfries,Netherlands,Defender,50138,0.0,0.0,4.0,5.0,4.0,1.0,3.0,0.0,8.0,3.0,1.0,2.0,8.0,11.0,7.0,1,0,84.25,80.0,66.0,25.0,12.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.49,33.48,285.0,4.0,Right-Back,28.0,€30.00m,Inter Milan
250017824,emre can,Germany,Defender,52758,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,17.0,9.0,2.0,7.0,6.0,8.0,6.0,0,0,88.25,213.0,197.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,35.26,33.52,284.0,4.0,Defensive Midfield,31.0,€40.00m,Borussia Dortmund
250112803,ferland mendy,France,Defender,50051,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,2.0,2.0,1.0,0,0,96.0,135.0,130.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.17,33.37,284.0,4.0,Left-Back,29.0,€50.00m,Real Madrid
250081207,donny van de beek,Netherlands,Midfielder,2602798,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,7.0,5.0,2.0,3.0,0.0,4.0,0.0,1,0,79.0,109.0,93.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,37.28,29.25,283.0,4.0,Central Midfield,27.0,€55.00m,Girona FC
250104066,dominik szoboszlai,Hungary,Midfielder,7889,1.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,0,0,85.0,148.0,120.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,36.85,33.35,282.0,4.0,Central Midfield,24.0,€75.00m,Liverpool FC
